7.9471 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x113b74790>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1024,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
203.9197 	EXP 	right: autoDraw = True
203.9197 	EXP 	up: autoDraw = True
203.9197 	EXP 	down: autoDraw = True
203.9366 	EXP 	center: autoDraw = True
203.9366 	EXP 	left: autoDraw = True
203.9366 	EXP 	right: autoDraw = True
203.9366 	EXP 	up: autoDraw = True
203.9366 	EXP 	down: autoDraw = True
203.9533 	EXP 	center: autoDraw = True
203.9533 	EXP 	left: autoDraw = True
203.9533 	EXP 	right: autoDraw = True
203.9533 	EXP 	up: autoDraw = True
203.9533 	EXP 	down: autoDraw = True
203.9696 	EXP 	center: autoDraw = True
203.9696 	EXP 	left: autoDraw = True
203.9696 	EXP 	right: autoDraw = True
203.9696 	EXP 	up: autoDraw = True
203.9696 	EXP 	down: autoDraw = True
203.9862 	EXP 	center: autoDraw = True
203.9862 	EXP 	left: autoDraw = True
203.9862 	EXP 	right: autoDraw = True
203.9862 	EXP 	up: autoDraw = True
203.9862 	EXP 	down: autoDraw = True
204.0031 	EXP 	center: autoDraw = True
204.0031 	EXP 	left: autoDraw = True
204.0031 	EXP 	right: autoDraw = True
204.0031 	EXP 	up: autoDraw = True
204.0031 	EXP 	down: autoDraw = True
204.0198 	EXP 	center: autoDraw = True
204.0198 	EXP 	left: autoDraw = True
204.0198 	EXP 	right: autoDraw = True
204.0198 	EXP 	up: autoDraw = True
204.0198 	EXP 	down: autoDraw = True
204.0366 	EXP 	center: autoDraw = True
204.0366 	EXP 	left: autoDraw = True
204.0366 	EXP 	right: autoDraw = True
204.0366 	EXP 	up: autoDraw = True
204.0366 	EXP 	down: autoDraw = True
204.0530 	EXP 	center: autoDraw = True
204.0530 	EXP 	left: autoDraw = True
204.0530 	EXP 	right: autoDraw = True
204.0530 	EXP 	up: autoDraw = True
204.0530 	EXP 	down: autoDraw = True
204.0697 	EXP 	center: autoDraw = True
204.0697 	EXP 	left: autoDraw = True
204.0697 	EXP 	right: autoDraw = True
204.0697 	EXP 	up: autoDraw = True
204.0697 	EXP 	down: autoDraw = True
204.0864 	EXP 	center: autoDraw = True
204.0864 	EXP 	left: autoDraw = True
204.0864 	EXP 	right: autoDraw = True
204.0864 	EXP 	up: autoDraw = True
204.0864 	EXP 	down: autoDraw = True
204.1030 	EXP 	center: autoDraw = True
204.1030 	EXP 	left: autoDraw = True
204.1030 	EXP 	right: autoDraw = True
204.1030 	EXP 	up: autoDraw = True
204.1030 	EXP 	down: autoDraw = True
204.1197 	EXP 	center: autoDraw = True
204.1197 	EXP 	left: autoDraw = True
204.1197 	EXP 	right: autoDraw = True
204.1197 	EXP 	up: autoDraw = True
204.1197 	EXP 	down: autoDraw = True
204.1199 	DATA 	wsqS
204.1366 	EXP 	center: autoDraw = True
204.1366 	EXP 	left: autoDraw = True
204.1366 	EXP 	right: autoDraw = True
204.1366 	EXP 	up: autoDraw = True
204.1366 	EXP 	down: autoDraw = True
204.1366 	EXP 	whitesquare: autoDraw = True
204.1533 	EXP 	center: autoDraw = True
204.1533 	EXP 	left: autoDraw = True
204.1533 	EXP 	right: autoDraw = True
204.1533 	EXP 	up: autoDraw = True
204.1533 	EXP 	down: autoDraw = True
204.1533 	EXP 	whitesquare: autoDraw = False
204.1696 	EXP 	center: autoDraw = True
204.1696 	EXP 	left: autoDraw = True
204.1696 	EXP 	right: autoDraw = True
204.1696 	EXP 	up: autoDraw = True
204.1696 	EXP 	down: autoDraw = True
204.1863 	EXP 	center: autoDraw = True
204.1863 	EXP 	left: autoDraw = True
204.1863 	EXP 	right: autoDraw = True
204.1863 	EXP 	up: autoDraw = True
204.1863 	EXP 	down: autoDraw = True
204.2025 	EXP 	center: autoDraw = True
204.2025 	EXP 	left: autoDraw = True
204.2025 	EXP 	right: autoDraw = True
204.2025 	EXP 	up: autoDraw = True
204.2025 	EXP 	down: autoDraw = True
204.2197 	EXP 	center: autoDraw = True
204.2197 	EXP 	left: autoDraw = True
204.2197 	EXP 	right: autoDraw = True
204.2197 	EXP 	up: autoDraw = True
204.2197 	EXP 	down: autoDraw = True
204.2363 	EXP 	center: autoDraw = True
204.2363 	EXP 	left: autoDraw = True
204.2363 	EXP 	right: autoDraw = True
204.2363 	EXP 	up: autoDraw = True
204.2363 	EXP 	down: autoDraw = True
204.2530 	EXP 	center: autoDraw = True
204.2530 	EXP 	left: autoDraw = True
204.2530 	EXP 	right: autoDraw = True
204.2530 	EXP 	up: autoDraw = True
204.2530 	EXP 	down: autoDraw = True
204.2698 	EXP 	center: autoDraw = True
204.2698 	EXP 	left: autoDraw = True
204.2698 	EXP 	right: autoDraw = True
204.2698 	EXP 	up: autoDraw = True
204.2698 	EXP 	down: autoDraw = True
204.2863 	EXP 	center: autoDraw = True
204.2863 	EXP 	left: autoDraw = True
204.2863 	EXP 	right: autoDraw = True
204.2863 	EXP 	up: autoDraw = True
204.2863 	EXP 	down: autoDraw = True
204.3031 	EXP 	center: autoDraw = True
204.3031 	EXP 	left: autoDraw = True
204.3031 	EXP 	right: autoDraw = True
204.3031 	EXP 	up: autoDraw = True
204.3031 	EXP 	down: autoDraw = True
204.3198 	EXP 	center: autoDraw = True
204.3198 	EXP 	left: autoDraw = True
204.3198 	EXP 	right: autoDraw = True
204.3198 	EXP 	up: autoDraw = True
204.3198 	EXP 	down: autoDraw = True
204.3366 	EXP 	center: autoDraw = True
204.3366 	EXP 	left: autoDraw = True
204.3366 	EXP 	right: autoDraw = True
204.3366 	EXP 	up: autoDraw = True
204.3366 	EXP 	down: autoDraw = True
204.3531 	EXP 	center: autoDraw = True
204.3531 	EXP 	left: autoDraw = True
204.3531 	EXP 	right: autoDraw = True
204.3531 	EXP 	up: autoDraw = True
204.3531 	EXP 	down: autoDraw = True
204.3698 	EXP 	center: autoDraw = True
204.3698 	EXP 	left: autoDraw = True
204.3698 	EXP 	right: autoDraw = True
204.3698 	EXP 	up: autoDraw = True
204.3698 	EXP 	down: autoDraw = True
204.3865 	EXP 	center: autoDraw = True
204.3865 	EXP 	left: autoDraw = True
204.3865 	EXP 	right: autoDraw = True
204.3865 	EXP 	up: autoDraw = True
204.3865 	EXP 	down: autoDraw = True
204.4033 	EXP 	center: autoDraw = True
204.4033 	EXP 	left: autoDraw = True
204.4033 	EXP 	right: autoDraw = True
204.4033 	EXP 	up: autoDraw = True
204.4033 	EXP 	down: autoDraw = True
204.4196 	EXP 	center: autoDraw = True
204.4196 	EXP 	left: autoDraw = True
204.4196 	EXP 	right: autoDraw = True
204.4196 	EXP 	up: autoDraw = True
204.4196 	EXP 	down: autoDraw = True
204.4363 	EXP 	center: autoDraw = True
204.4363 	EXP 	left: autoDraw = True
204.4363 	EXP 	right: autoDraw = True
204.4363 	EXP 	up: autoDraw = True
204.4363 	EXP 	down: autoDraw = True
204.4529 	EXP 	center: autoDraw = True
204.4529 	EXP 	left: autoDraw = True
204.4529 	EXP 	right: autoDraw = True
204.4529 	EXP 	up: autoDraw = True
204.4529 	EXP 	down: autoDraw = True
204.4695 	EXP 	center: autoDraw = True
204.4695 	EXP 	left: autoDraw = True
204.4695 	EXP 	right: autoDraw = True
204.4695 	EXP 	up: autoDraw = True
204.4695 	EXP 	down: autoDraw = True
204.4863 	EXP 	center: autoDraw = True
204.4863 	EXP 	left: autoDraw = True
204.4863 	EXP 	right: autoDraw = True
204.4863 	EXP 	up: autoDraw = True
204.4863 	EXP 	down: autoDraw = True
204.5030 	EXP 	center: autoDraw = True
204.5030 	EXP 	left: autoDraw = True
204.5030 	EXP 	right: autoDraw = True
204.5030 	EXP 	up: autoDraw = True
204.5030 	EXP 	down: autoDraw = True
204.5200 	EXP 	center: autoDraw = True
204.5200 	EXP 	left: autoDraw = True
204.5200 	EXP 	right: autoDraw = True
204.5200 	EXP 	up: autoDraw = True
204.5200 	EXP 	down: autoDraw = True
204.5363 	EXP 	center: autoDraw = True
204.5363 	EXP 	left: autoDraw = True
204.5363 	EXP 	right: autoDraw = True
204.5363 	EXP 	up: autoDraw = True
204.5363 	EXP 	down: autoDraw = True
204.5531 	EXP 	center: autoDraw = True
204.5531 	EXP 	left: autoDraw = True
204.5531 	EXP 	right: autoDraw = True
204.5531 	EXP 	up: autoDraw = True
204.5531 	EXP 	down: autoDraw = True
204.5698 	EXP 	center: autoDraw = True
204.5698 	EXP 	left: autoDraw = True
204.5698 	EXP 	right: autoDraw = True
204.5698 	EXP 	up: autoDraw = True
204.5698 	EXP 	down: autoDraw = True
204.5857 	EXP 	center: autoDraw = True
204.5857 	EXP 	left: autoDraw = True
204.5857 	EXP 	right: autoDraw = True
204.5857 	EXP 	up: autoDraw = True
204.5857 	EXP 	down: autoDraw = True
204.6029 	EXP 	center: autoDraw = True
204.6029 	EXP 	left: autoDraw = True
204.6029 	EXP 	right: autoDraw = True
204.6029 	EXP 	up: autoDraw = True
204.6029 	EXP 	down: autoDraw = True
204.6196 	EXP 	center: autoDraw = True
204.6196 	EXP 	left: autoDraw = True
204.6196 	EXP 	right: autoDraw = True
204.6196 	EXP 	up: autoDraw = True
204.6196 	EXP 	down: autoDraw = True
204.6363 	EXP 	center: autoDraw = True
204.6363 	EXP 	left: autoDraw = True
204.6363 	EXP 	right: autoDraw = True
204.6363 	EXP 	up: autoDraw = True
204.6363 	EXP 	down: autoDraw = True
204.6530 	EXP 	center: autoDraw = True
204.6530 	EXP 	left: autoDraw = True
204.6530 	EXP 	right: autoDraw = True
204.6530 	EXP 	up: autoDraw = True
204.6530 	EXP 	down: autoDraw = True
204.6697 	EXP 	center: autoDraw = True
204.6697 	EXP 	left: autoDraw = True
204.6697 	EXP 	right: autoDraw = True
204.6697 	EXP 	up: autoDraw = True
204.6697 	EXP 	down: autoDraw = True
204.6864 	EXP 	center: autoDraw = True
204.6864 	EXP 	left: autoDraw = True
204.6864 	EXP 	right: autoDraw = True
204.6864 	EXP 	up: autoDraw = True
204.6864 	EXP 	down: autoDraw = True
204.7030 	EXP 	center: autoDraw = True
204.7030 	EXP 	left: autoDraw = True
204.7030 	EXP 	right: autoDraw = True
204.7030 	EXP 	up: autoDraw = True
204.7030 	EXP 	down: autoDraw = True
204.7197 	EXP 	center: autoDraw = True
204.7197 	EXP 	left: autoDraw = True
204.7197 	EXP 	right: autoDraw = True
204.7197 	EXP 	up: autoDraw = True
204.7197 	EXP 	down: autoDraw = True
204.7362 	EXP 	center: autoDraw = True
204.7362 	EXP 	left: autoDraw = True
204.7362 	EXP 	right: autoDraw = True
204.7362 	EXP 	up: autoDraw = True
204.7362 	EXP 	down: autoDraw = True
204.7530 	EXP 	center: autoDraw = True
204.7530 	EXP 	left: autoDraw = True
204.7530 	EXP 	right: autoDraw = True
204.7530 	EXP 	up: autoDraw = True
204.7530 	EXP 	down: autoDraw = True
204.7696 	EXP 	center: autoDraw = True
204.7696 	EXP 	left: autoDraw = True
204.7696 	EXP 	right: autoDraw = True
204.7696 	EXP 	up: autoDraw = True
204.7696 	EXP 	down: autoDraw = True
204.7862 	EXP 	center: autoDraw = True
204.7862 	EXP 	left: autoDraw = True
204.7862 	EXP 	right: autoDraw = True
204.7862 	EXP 	up: autoDraw = True
204.7862 	EXP 	down: autoDraw = True
204.8030 	EXP 	center: autoDraw = True
204.8030 	EXP 	left: autoDraw = True
204.8030 	EXP 	right: autoDraw = True
204.8030 	EXP 	up: autoDraw = True
204.8030 	EXP 	down: autoDraw = True
204.8198 	EXP 	center: autoDraw = True
204.8198 	EXP 	left: autoDraw = True
204.8198 	EXP 	right: autoDraw = True
204.8198 	EXP 	up: autoDraw = True
204.8198 	EXP 	down: autoDraw = True
204.8365 	EXP 	center: autoDraw = True
204.8365 	EXP 	left: autoDraw = True
204.8365 	EXP 	right: autoDraw = True
204.8365 	EXP 	up: autoDraw = True
204.8365 	EXP 	down: autoDraw = True
204.8527 	EXP 	center: autoDraw = True
204.8527 	EXP 	left: autoDraw = True
204.8527 	EXP 	right: autoDraw = True
204.8527 	EXP 	up: autoDraw = True
204.8527 	EXP 	down: autoDraw = True
204.8696 	EXP 	center: autoDraw = True
204.8696 	EXP 	left: autoDraw = True
204.8696 	EXP 	right: autoDraw = True
204.8696 	EXP 	up: autoDraw = True
204.8696 	EXP 	down: autoDraw = True
204.8862 	EXP 	center: autoDraw = True
204.8862 	EXP 	left: autoDraw = True
204.8862 	EXP 	right: autoDraw = True
204.8862 	EXP 	up: autoDraw = True
204.8862 	EXP 	down: autoDraw = True
204.9029 	EXP 	center: autoDraw = True
204.9029 	EXP 	left: autoDraw = True
204.9029 	EXP 	right: autoDraw = True
204.9029 	EXP 	up: autoDraw = True
204.9029 	EXP 	down: autoDraw = True
204.9195 	EXP 	center: autoDraw = True
204.9195 	EXP 	left: autoDraw = True
204.9195 	EXP 	right: autoDraw = True
204.9195 	EXP 	up: autoDraw = True
204.9195 	EXP 	down: autoDraw = True
204.9362 	EXP 	center: autoDraw = True
204.9362 	EXP 	left: autoDraw = True
204.9362 	EXP 	right: autoDraw = True
204.9362 	EXP 	up: autoDraw = True
204.9362 	EXP 	down: autoDraw = True
204.9530 	EXP 	center: autoDraw = True
204.9530 	EXP 	left: autoDraw = True
204.9530 	EXP 	right: autoDraw = True
204.9530 	EXP 	up: autoDraw = True
204.9530 	EXP 	down: autoDraw = True
204.9699 	EXP 	center: autoDraw = True
204.9699 	EXP 	left: autoDraw = True
204.9699 	EXP 	right: autoDraw = True
204.9699 	EXP 	up: autoDraw = True
204.9699 	EXP 	down: autoDraw = True
204.9862 	EXP 	center: autoDraw = True
204.9862 	EXP 	left: autoDraw = True
204.9862 	EXP 	right: autoDraw = True
204.9862 	EXP 	up: autoDraw = True
204.9862 	EXP 	down: autoDraw = True
205.0030 	EXP 	center: autoDraw = True
205.0030 	EXP 	left: autoDraw = True
205.0030 	EXP 	right: autoDraw = True
205.0030 	EXP 	up: autoDraw = True
205.0030 	EXP 	down: autoDraw = True
205.0196 	EXP 	center: autoDraw = True
205.0196 	EXP 	left: autoDraw = True
205.0196 	EXP 	right: autoDraw = True
205.0196 	EXP 	up: autoDraw = True
205.0196 	EXP 	down: autoDraw = True
205.0364 	EXP 	center: autoDraw = True
205.0364 	EXP 	left: autoDraw = True
205.0364 	EXP 	right: autoDraw = True
205.0364 	EXP 	up: autoDraw = True
205.0364 	EXP 	down: autoDraw = True
205.0532 	EXP 	center: autoDraw = True
205.0532 	EXP 	left: autoDraw = True
205.0532 	EXP 	right: autoDraw = True
205.0532 	EXP 	up: autoDraw = True
205.0532 	EXP 	down: autoDraw = True
205.0699 	EXP 	center: autoDraw = True
205.0699 	EXP 	left: autoDraw = True
205.0699 	EXP 	right: autoDraw = True
205.0699 	EXP 	up: autoDraw = True
205.0699 	EXP 	down: autoDraw = True
205.0861 	EXP 	center: autoDraw = True
205.0861 	EXP 	left: autoDraw = True
205.0861 	EXP 	right: autoDraw = True
205.0861 	EXP 	up: autoDraw = True
205.0861 	EXP 	down: autoDraw = True
205.1029 	EXP 	center: autoDraw = True
205.1029 	EXP 	left: autoDraw = True
205.1029 	EXP 	right: autoDraw = True
205.1029 	EXP 	up: autoDraw = True
205.1029 	EXP 	down: autoDraw = True
205.1193 	EXP 	center: autoDraw = True
205.1193 	EXP 	left: autoDraw = True
205.1193 	EXP 	right: autoDraw = True
205.1193 	EXP 	up: autoDraw = True
205.1193 	EXP 	down: autoDraw = True
205.1363 	EXP 	center: autoDraw = True
205.1363 	EXP 	left: autoDraw = True
205.1363 	EXP 	right: autoDraw = True
205.1363 	EXP 	up: autoDraw = True
205.1363 	EXP 	down: autoDraw = True
205.1530 	EXP 	center: autoDraw = True
205.1530 	EXP 	left: autoDraw = True
205.1530 	EXP 	right: autoDraw = True
205.1530 	EXP 	up: autoDraw = True
205.1530 	EXP 	down: autoDraw = True
205.1697 	EXP 	center: autoDraw = True
205.1697 	EXP 	left: autoDraw = True
205.1697 	EXP 	right: autoDraw = True
205.1697 	EXP 	up: autoDraw = True
205.1697 	EXP 	down: autoDraw = True
205.1863 	EXP 	center: autoDraw = True
205.1863 	EXP 	left: autoDraw = True
205.1863 	EXP 	right: autoDraw = True
205.1863 	EXP 	up: autoDraw = True
205.1863 	EXP 	down: autoDraw = True
205.2023 	EXP 	center: autoDraw = True
205.2023 	EXP 	left: autoDraw = True
205.2023 	EXP 	right: autoDraw = True
205.2023 	EXP 	up: autoDraw = True
205.2023 	EXP 	down: autoDraw = True
205.2195 	EXP 	center: autoDraw = True
205.2195 	EXP 	left: autoDraw = True
205.2195 	EXP 	right: autoDraw = True
205.2195 	EXP 	up: autoDraw = True
205.2195 	EXP 	down: autoDraw = True
205.2358 	EXP 	center: autoDraw = True
205.2358 	EXP 	left: autoDraw = True
205.2358 	EXP 	right: autoDraw = True
205.2358 	EXP 	up: autoDraw = True
205.2358 	EXP 	down: autoDraw = True
205.2529 	EXP 	center: autoDraw = True
205.2529 	EXP 	left: autoDraw = True
205.2529 	EXP 	right: autoDraw = True
205.2529 	EXP 	up: autoDraw = True
205.2529 	EXP 	down: autoDraw = True
205.2695 	EXP 	center: autoDraw = True
205.2695 	EXP 	left: autoDraw = True
205.2695 	EXP 	right: autoDraw = True
205.2695 	EXP 	up: autoDraw = True
205.2695 	EXP 	down: autoDraw = True
205.2862 	EXP 	center: autoDraw = True
205.2862 	EXP 	left: autoDraw = True
205.2862 	EXP 	right: autoDraw = True
205.2862 	EXP 	up: autoDraw = True
205.2862 	EXP 	down: autoDraw = True
205.3030 	EXP 	center: autoDraw = True
205.3030 	EXP 	left: autoDraw = True
205.3030 	EXP 	right: autoDraw = True
205.3030 	EXP 	up: autoDraw = True
205.3030 	EXP 	down: autoDraw = True
205.3197 	EXP 	center: autoDraw = True
205.3197 	EXP 	left: autoDraw = True
205.3197 	EXP 	right: autoDraw = True
205.3197 	EXP 	up: autoDraw = True
205.3197 	EXP 	down: autoDraw = True
205.3364 	EXP 	center: autoDraw = True
205.3364 	EXP 	left: autoDraw = True
205.3364 	EXP 	right: autoDraw = True
205.3364 	EXP 	up: autoDraw = True
205.3364 	EXP 	down: autoDraw = True
205.3532 	EXP 	center: autoDraw = True
205.3532 	EXP 	left: autoDraw = True
205.3532 	EXP 	right: autoDraw = True
205.3532 	EXP 	up: autoDraw = True
205.3532 	EXP 	down: autoDraw = True
205.3698 	EXP 	center: autoDraw = True
205.3698 	EXP 	left: autoDraw = True
205.3698 	EXP 	right: autoDraw = True
205.3698 	EXP 	up: autoDraw = True
205.3698 	EXP 	down: autoDraw = True
205.3866 	EXP 	center: autoDraw = True
205.3866 	EXP 	left: autoDraw = True
205.3866 	EXP 	right: autoDraw = True
205.3866 	EXP 	up: autoDraw = True
205.3866 	EXP 	down: autoDraw = True
205.4029 	EXP 	center: autoDraw = True
205.4029 	EXP 	left: autoDraw = True
205.4029 	EXP 	right: autoDraw = True
205.4029 	EXP 	up: autoDraw = True
205.4029 	EXP 	down: autoDraw = True
205.4196 	EXP 	center: autoDraw = True
205.4196 	EXP 	left: autoDraw = True
205.4196 	EXP 	right: autoDraw = True
205.4196 	EXP 	up: autoDraw = True
205.4196 	EXP 	down: autoDraw = True
205.4364 	EXP 	center: autoDraw = True
205.4364 	EXP 	left: autoDraw = True
205.4364 	EXP 	right: autoDraw = True
205.4364 	EXP 	up: autoDraw = True
205.4364 	EXP 	down: autoDraw = True
205.4531 	EXP 	center: autoDraw = True
205.4531 	EXP 	left: autoDraw = True
205.4531 	EXP 	right: autoDraw = True
205.4531 	EXP 	up: autoDraw = True
205.4531 	EXP 	down: autoDraw = True
205.4699 	EXP 	center: autoDraw = True
205.4699 	EXP 	left: autoDraw = True
205.4699 	EXP 	right: autoDraw = True
205.4699 	EXP 	up: autoDraw = True
205.4699 	EXP 	down: autoDraw = True
205.4861 	EXP 	center: autoDraw = True
205.4861 	EXP 	left: autoDraw = True
205.4861 	EXP 	right: autoDraw = True
205.4861 	EXP 	up: autoDraw = True
205.4861 	EXP 	down: autoDraw = True
205.5028 	EXP 	center: autoDraw = True
205.5028 	EXP 	left: autoDraw = True
205.5028 	EXP 	right: autoDraw = True
205.5028 	EXP 	up: autoDraw = True
205.5028 	EXP 	down: autoDraw = True
205.5197 	EXP 	center: autoDraw = True
205.5197 	EXP 	left: autoDraw = True
205.5197 	EXP 	right: autoDraw = True
205.5197 	EXP 	up: autoDraw = True
205.5197 	EXP 	down: autoDraw = True
205.5363 	EXP 	center: autoDraw = True
205.5363 	EXP 	left: autoDraw = True
205.5363 	EXP 	right: autoDraw = True
205.5363 	EXP 	up: autoDraw = True
205.5363 	EXP 	down: autoDraw = True
205.5530 	EXP 	center: autoDraw = True
205.5530 	EXP 	left: autoDraw = True
205.5530 	EXP 	right: autoDraw = True
205.5530 	EXP 	up: autoDraw = True
205.5530 	EXP 	down: autoDraw = True
205.5696 	EXP 	center: autoDraw = True
205.5696 	EXP 	left: autoDraw = True
205.5696 	EXP 	right: autoDraw = True
205.5696 	EXP 	up: autoDraw = True
205.5696 	EXP 	down: autoDraw = True
205.5863 	EXP 	center: autoDraw = True
205.5863 	EXP 	left: autoDraw = True
205.5863 	EXP 	right: autoDraw = True
205.5863 	EXP 	up: autoDraw = True
205.5863 	EXP 	down: autoDraw = True
205.6030 	EXP 	center: autoDraw = True
205.6030 	EXP 	left: autoDraw = True
205.6030 	EXP 	right: autoDraw = True
205.6030 	EXP 	up: autoDraw = True
205.6030 	EXP 	down: autoDraw = True
205.6190 	EXP 	center: autoDraw = True
205.6190 	EXP 	left: autoDraw = True
205.6190 	EXP 	right: autoDraw = True
205.6190 	EXP 	up: autoDraw = True
205.6190 	EXP 	down: autoDraw = True
205.6362 	EXP 	center: autoDraw = True
205.6362 	EXP 	left: autoDraw = True
205.6362 	EXP 	right: autoDraw = True
205.6362 	EXP 	up: autoDraw = True
205.6362 	EXP 	down: autoDraw = True
205.6530 	EXP 	center: autoDraw = True
205.6530 	EXP 	left: autoDraw = True
205.6530 	EXP 	right: autoDraw = True
205.6530 	EXP 	up: autoDraw = True
205.6530 	EXP 	down: autoDraw = True
205.6697 	EXP 	center: autoDraw = True
205.6697 	EXP 	left: autoDraw = True
205.6697 	EXP 	right: autoDraw = True
205.6697 	EXP 	up: autoDraw = True
205.6697 	EXP 	down: autoDraw = True
205.6865 	EXP 	center: autoDraw = True
205.6865 	EXP 	left: autoDraw = True
205.6865 	EXP 	right: autoDraw = True
205.6865 	EXP 	up: autoDraw = True
205.6865 	EXP 	down: autoDraw = True
205.7029 	EXP 	center: autoDraw = True
205.7029 	EXP 	left: autoDraw = True
205.7029 	EXP 	right: autoDraw = True
205.7029 	EXP 	up: autoDraw = True
205.7029 	EXP 	down: autoDraw = True
205.7195 	EXP 	center: autoDraw = True
205.7195 	EXP 	left: autoDraw = True
205.7195 	EXP 	right: autoDraw = True
205.7195 	EXP 	up: autoDraw = True
205.7195 	EXP 	down: autoDraw = True
205.7363 	EXP 	center: autoDraw = True
205.7363 	EXP 	left: autoDraw = True
205.7363 	EXP 	right: autoDraw = True
205.7363 	EXP 	up: autoDraw = True
205.7363 	EXP 	down: autoDraw = True
205.7530 	EXP 	center: autoDraw = True
205.7530 	EXP 	left: autoDraw = True
205.7530 	EXP 	right: autoDraw = True
205.7530 	EXP 	up: autoDraw = True
205.7530 	EXP 	down: autoDraw = True
205.7697 	EXP 	center: autoDraw = True
205.7697 	EXP 	left: autoDraw = True
205.7697 	EXP 	right: autoDraw = True
205.7697 	EXP 	up: autoDraw = True
205.7697 	EXP 	down: autoDraw = True
205.7864 	EXP 	center: autoDraw = True
205.7864 	EXP 	left: autoDraw = True
205.7864 	EXP 	right: autoDraw = True
205.7864 	EXP 	up: autoDraw = True
205.7864 	EXP 	down: autoDraw = True
205.8031 	EXP 	center: autoDraw = True
205.8031 	EXP 	left: autoDraw = True
205.8031 	EXP 	right: autoDraw = True
205.8031 	EXP 	up: autoDraw = True
205.8031 	EXP 	down: autoDraw = True
205.8199 	EXP 	center: autoDraw = True
205.8199 	EXP 	left: autoDraw = True
205.8199 	EXP 	right: autoDraw = True
205.8199 	EXP 	up: autoDraw = True
205.8199 	EXP 	down: autoDraw = True
205.8362 	EXP 	center: autoDraw = True
205.8362 	EXP 	left: autoDraw = True
205.8362 	EXP 	right: autoDraw = True
205.8362 	EXP 	up: autoDraw = True
205.8362 	EXP 	down: autoDraw = True
205.8530 	EXP 	center: autoDraw = True
205.8530 	EXP 	left: autoDraw = True
205.8530 	EXP 	right: autoDraw = True
205.8530 	EXP 	up: autoDraw = True
205.8530 	EXP 	down: autoDraw = True
205.8697 	EXP 	center: autoDraw = True
205.8697 	EXP 	left: autoDraw = True
205.8697 	EXP 	right: autoDraw = True
205.8697 	EXP 	up: autoDraw = True
205.8697 	EXP 	down: autoDraw = True
205.8860 	EXP 	center: autoDraw = True
205.8860 	EXP 	left: autoDraw = True
205.8860 	EXP 	right: autoDraw = True
205.8860 	EXP 	up: autoDraw = True
205.8860 	EXP 	down: autoDraw = True
205.9029 	EXP 	center: autoDraw = True
205.9029 	EXP 	left: autoDraw = True
205.9029 	EXP 	right: autoDraw = True
205.9029 	EXP 	up: autoDraw = True
205.9029 	EXP 	down: autoDraw = True
205.9196 	EXP 	center: autoDraw = True
205.9196 	EXP 	left: autoDraw = True
205.9196 	EXP 	right: autoDraw = True
205.9196 	EXP 	up: autoDraw = True
205.9196 	EXP 	down: autoDraw = True
205.9363 	EXP 	center: autoDraw = True
205.9363 	EXP 	left: autoDraw = True
205.9363 	EXP 	right: autoDraw = True
205.9363 	EXP 	up: autoDraw = True
205.9363 	EXP 	down: autoDraw = True
205.9524 	EXP 	center: autoDraw = True
205.9524 	EXP 	left: autoDraw = True
205.9524 	EXP 	right: autoDraw = True
205.9524 	EXP 	up: autoDraw = True
205.9524 	EXP 	down: autoDraw = True
205.9696 	EXP 	center: autoDraw = True
205.9696 	EXP 	left: autoDraw = True
205.9696 	EXP 	right: autoDraw = True
205.9696 	EXP 	up: autoDraw = True
205.9696 	EXP 	down: autoDraw = True
205.9862 	EXP 	center: autoDraw = True
205.9862 	EXP 	left: autoDraw = True
205.9862 	EXP 	right: autoDraw = True
205.9862 	EXP 	up: autoDraw = True
205.9862 	EXP 	down: autoDraw = True
206.0033 	EXP 	center: autoDraw = True
206.0033 	EXP 	left: autoDraw = True
206.0033 	EXP 	right: autoDraw = True
206.0033 	EXP 	up: autoDraw = True
206.0033 	EXP 	down: autoDraw = True
206.0195 	EXP 	center: autoDraw = True
206.0195 	EXP 	left: autoDraw = True
206.0195 	EXP 	right: autoDraw = True
206.0195 	EXP 	up: autoDraw = True
206.0195 	EXP 	down: autoDraw = True
206.0363 	EXP 	center: autoDraw = True
206.0363 	EXP 	left: autoDraw = True
206.0363 	EXP 	right: autoDraw = True
206.0363 	EXP 	up: autoDraw = True
206.0363 	EXP 	down: autoDraw = True
206.0532 	EXP 	center: autoDraw = True
206.0532 	EXP 	left: autoDraw = True
206.0532 	EXP 	right: autoDraw = True
206.0532 	EXP 	up: autoDraw = True
206.0532 	EXP 	down: autoDraw = True
206.0696 	EXP 	center: autoDraw = True
206.0696 	EXP 	left: autoDraw = True
206.0696 	EXP 	right: autoDraw = True
206.0696 	EXP 	up: autoDraw = True
206.0696 	EXP 	down: autoDraw = True
206.0864 	EXP 	center: autoDraw = True
